VOB,Task Name,Job Name,Job Element,Job Value
az-ccvob2,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Messages,"cleartool: Error: Unable to get VOB tag registry information for replica uuid ""f81bb156.d72a43df.bb42.b1:c8:2b:e2:84:e7"": ClearCase object not found<CR>cleartool: Error: Trouble opening VOB database: ""D:\VOB_Storage_2\QC_REGRESSION.vbs"".<CR>cleartool: Error: Unable to get VOB tag registry information for replica uuid ""f81bb156.d72a43df.bb42.b1:c8:2b:e2:84:e7"": ClearCase object not found<CR>cleartool: Error: Unable to open file ""D:\VOB_Storage_2\QC_REGRESSION.vbs"": No such file or directory.<CR>cleartool: Error: Unable<CR>"
az-ccvob2,VOB Space,Daily VOB Space,Job.LastCompletionInfo.ProcessId,10788
az-ccvob2,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Started,2008-11-09T17:07:20+05:30
az-ccvob2,VOB Space,Daily VOB Space,Job.LastModified,2008-05-09T04:03:21+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB2
az-ccvob2,VOB Space,Daily VOB Space,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob2,VOB Space,Daily VOB Space,Job.NotifyInfo.Recipients,CC-Task@sunquestinfo.com
az-ccvob2,VOB Space,Daily VOB Space,Job.NotifyInfo.Using,email
az-ccvob2,VOB Space,Daily VOB Space,Job.Predefined,TRUE
az-ccvob2,VOB Space,Daily VOB Space,Job.Schedule.Sequential.FollowsJob,5
az-ccvob2,VOB Space,Daily VOB Space,Job.Task,10
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Args,-quiet 1 -all -maxsize 2000k
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Description,"For each replicated VOB on this host, create an update packet for that replica's siblings<CR>"
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Id,16
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Ended,2008-11-07T11:18:22+05:30
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ProcessId,4300
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Started,2008-11-07T10:12:07+05:30
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastModified,2008-05-09T04:01:35+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NextRunTime,<schedule completed>
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Recipients,CC-Task@sunquestinfo.com
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Using,email
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.FirstStartTime,21:13:34
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.LastDate,12/8/1994
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.StartDate,12/8/1994
az-ccvob2,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Task,18
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Args,-quiet 1 -all -maxsize 2000k
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Created,2007-12-14T09:38:17+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Id,19
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.Ended,2008-11-10T11:38:46+05:30
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.ProcessId,7448
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.Started,2008-11-10T11:37:38+05:30
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastModified,2008-01-20T04:15:02+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.NextRunTime,2008-11-11T09:37:38+05:30
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.FirstStartTime,21:07:38
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.LastStartTime,23:59:59
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.StartDate,12/13/2007
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccvob2,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Task,18
az-ccvob2,Daily Local Tasks,Daily Local Tasks,# Job.Schedule.Sequential.FollowsJob,Daily VOB Pool Scrubbing
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Args,
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.DeleteWhenCompleted,FALSE
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Description,"Run the daily local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Id,4
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Ended,2008-11-09T17:04:48+05:30
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""ccase_local_day.bat"") is not installed -- skipping scheduled execution.<CR>"
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.ProcessId,
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Started,2008-11-09T17:04:48+05:30
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.LastModified,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Predefined,TRUE
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Schedule.Sequential.FollowsJob,1
az-ccvob2,Daily Local Tasks,Daily Local Tasks,Job.Task,100
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,# Job.Schedule.Sequential.FollowsJob,Weekly VOB Database Scrubbing
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Args,
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.DeleteWhenCompleted,FALSE
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Description,"Run the weekly local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Id,9
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Ended,2008-11-09T14:22:06+05:30
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""ccase_local_wk.bat"") is not installed -- skipping scheduled execution.<CR>"
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.ProcessId,
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Started,2008-11-09T14:22:06+05:30
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.LastModified,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Predefined,TRUE
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Schedule.Sequential.FollowsJob,8
az-ccvob2,Weekly Local Tasks,Weekly Local Tasks,Job.Task,101
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Args,
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.DeleteWhenCompleted,FALSE
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Description,Scrub the cleartext and derived object storage pools of all local VOBs.<CR>
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Id,1
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T17:04:48+05:30
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Messages,ClearCase scrubber failed.  Some VOBs were NOT scrubbed.  See C:\Program Files\Rational\ClearCase\var\log\scrubber_log.<CR>
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ProcessId,15124
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T17:00:00+05:30
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastModified,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.NextRunTime,2008-11-10T17:00:00+05:30
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Predefined,TRUE
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.Daily.Frequency,1
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.FirstStartTime,4:30:00
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.StartDate,9/21/2006
az-ccvob2,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Task,3
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Created,2007-12-14T09:41:01+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB2
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Id,23
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2008-11-10T09:40:40+05:30
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,9920
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2008-11-10T09:40:40+05:30
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-14T09:41:32+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB2
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.NextRunTime,2008-11-11T09:40:40+05:30
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,21:10:40
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,12/13/2007
az-ccvob2,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Description,Scrubs old job data from the MultiSite syncmgr database.<CR>
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Id,15
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2007-12-14T09:16:13+05:30
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,11588
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2007-12-14T09:16:12+05:30
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-14T09:43:22+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB2
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NextRunTime,<schedule completed>
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Recipients,ms_admin
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Using,email
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,21:13:22
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.LastDate,7/3/1994
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,7/3/1994
az-ccvob2,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Args,-quiet 1
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Created,2006-09-22T00:13:01+05:30 by ONEMISYS\clearcase_albd@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Description,Apply all pending replica update packets<CR>
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Id,17
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.Ended,2008-11-07T10:12:10+05:30
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.ProcessId,7180
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.Started,2008-11-07T10:12:09+05:30
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastModified,2008-05-09T04:05:26+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NextRunTime,<schedule completed>
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.Recipients,CC-Task@sunquestinfo.com
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.Using,email
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.FirstStartTime,21:13:46
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.LastDate,7/3/1994
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.StartDate,7/3/1994
az-ccvob2,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Task,19
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Args,-quiet 1
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Created,2007-12-14T09:39:58+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.DeleteWhenCompleted,FALSE
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Id,22
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Ended,2008-11-10T11:39:43+05:30
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ProcessId,13400
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Started,2008-11-10T11:39:43+05:30
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastModified,2008-01-20T04:15:33+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB2
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.NextRunTime,2008-11-11T09:39:43+05:30
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.Daily.Frequency,1
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.FirstStartTime,21:09:43
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.LastStartTime,23:59:59
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartDate,12/13/2007
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccvob2,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Task,19
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Args,
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Created,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.DeleteWhenCompleted,FALSE
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Description,Scrub the ClearCase Logs.<CR>
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Id,7
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T13:00:02+05:30
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Messages,End of MultiSite log scrubbing: 46 files removed.<CR>Can not chdir into ..\IHS\logs : No such file or directory <CR>RWP Log scrubber failed.<CR>
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.ProcessId,13092
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T13:00:00+05:30
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.LastModified,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.NextRunTime,2008-11-16T13:00:00+05:30
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Predefined,TRUE
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.FirstStartTime,0:30:00
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.StartDate,3/30/2006
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.Weekly.Days,Sun
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.Weekly.Frequency,1
az-ccvob1,Log Scrubber,Weekly Log Scrubbing,Job.Task,7
az-ccvob1,Registry Backup,Daily Registry Backup,# Job.Schedule.Sequential.FollowsJob,Daily VOB Snapshots
az-ccvob1,Registry Backup,Daily Registry Backup,Job.Args,
az-ccvob1,Registry Backup,Daily Registry Backup,Job.Created,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,Registry Backup,Daily Registry Backup,Job.DeleteWhenCompleted,FALSE
az-ccvob1,Registry Backup,Daily Registry Backup,Job.Description,Copy the ClearCase Registry.<CR>
az-ccvob1,Registry Backup,Daily Registry Backup,Job.Id,3
az-ccvob1,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.Ended,2008-11-09T17:03:33+05:30
az-ccvob1,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.ProcessId,608
